id,price,nb_bedrooms,indoor_surface,zip_code,subtype,currency,building_state,year_of_construction,energy_certificate,outdoor_terrace_exists,energy,kitchen_type,land_surface,outdoor_surface,country,province,city,parking,url,type
20812276,599980.0,5,285.0,9230,apartment_block,eur,TO_BE_DONE_UP,,,True,gas,installed,176.0,30.0,Belgique,Flandre Orientale,Wetteren,False,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/wetteren/9230/20812276,house
20812252,495000.0,4,140.0,1190,apartment,eur,GOOD,,,True,gas,semi_equipped,,,Belgique,Bruxelles,FOREST,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/forest/1190/20812252,apartment
20816423,570000.0,2,110.0,1420,penthouse,eur,AS_NEW,2025.0,,True,,hyper_equipped,,,Belgique,Brabant Wallon,Braine-l&#039;Alleud,True,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/braine-lalleud/1420/20816423,apartment
20816422,425000.0,2,103.0,1420,apartment,eur,AS_NEW,2025.0,,True,,hyper_equipped,,,Belgique,Brabant Wallon,Braine-l&#039;Alleud,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/braine-lalleud/1420/20816422,apartment
20788558,460000.0,3,248.0,7130,villa,eur,AS_NEW,2008.0,B,True,,hyper_equipped,852.0,600.0,Belgique,Hainaut,Binche Bray,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/binche-bray/7130/20788558,house
20786563,490000.0,4,167.0,3000,house,eur,TO_RENOVATE,1930.0,F,False,gas,,111.0,29.0,Belgique,Brabant Flamand,LEUVEN,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/leuven/3000/20786563,house
20783409,375000.0,2,116.0,1930,triplex,eur,AS_NEW,1870.0,A,True,gas,installed,,,Belgique,Brabant Flamand,Zaventem,False,https://www.immoweb.be/fr/annonce/triplex/a-vendre/zaventem/1930/20783409,apartment
20812245,142000.0,2,,6001,mixed_use_building,eur,TO_RESTORE,,,False,,,120.0,,Belgique,Hainaut,MARCINELLE,False,https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/marcinelle/6001/20812245,house
20812218,285000.0,3,90.0,7800,house,eur,,2004.0,C,True,gas,semi_equipped,201.0,60.0,Belgique,Hainaut,Ath,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/ath/7800/20812218,house
20783328,165000.0,2,78.0,5000,apartment,eur,TO_BE_DONE_UP,,D,True,gas,hyper_equipped,,,Belgique,Namur,Namur,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/namur/5000/20783328,apartment
20812231,345000.0,1,80.0,1040,apartment,eur,,,G,False,gas,,,30.0,Belgique,Bruxelles,ETTERBEEK,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/etterbeek/1040/20812231,apartment
20812209,725000.0,2,110.0,2000,duplex,eur,,,,True,,installed,,27.0,Belgique,Anvers,Antwerpen,False,https://www.immoweb.be/fr/annonce/duplex/a-vendre/antwerpen/2000/20812209,apartment
20812216,635000.0,5,383.0,9160,apartment_block,eur,TO_BE_DONE_UP,1940.0,D,True,gas,semi_equipped,310.0,,Belgique,Flandre Orientale,LOKEREN,True,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/lokeren/9160/20812216,house
20812210,559500.0,2,97.0,2000,apartment,eur,,,,True,,installed,,,Belgique,Anvers,Antwerpen,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2000/20812210,apartment
20799715,360000.0,3,173.0,9000,house,eur,TO_BE_DONE_UP,,D,False,gas,installed,54.0,,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/gent/9000/20799715,house
20820187,830000.0,4,161.0,8300,house,eur,AS_NEW,2017.0,B,True,,hyper_equipped,227.0,227.0,Belgique,Flandre Occidentale,Knokke-Heist,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/knokke-heist/8300/20820187,house
20812207,279500.0,1,46.0,2000,flat_studio,eur,,,,True,,installed,,,Belgique,Anvers,Antwerpen,False,https://www.immoweb.be/fr/annonce/studio/a-vendre/antwerpen/2000/20812207,apartment
20818040,645000.0,3,151.0,1410,villa,eur,GOOD,1987.0,D,True,electric,hyper_equipped,823.0,823.0,Belgique,Brabant Wallon,Waterloo,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/waterloo/1410/20818040,house
20812246,142000.0,2,,6001,apartment_block,eur,TO_RESTORE,,,False,,,120.0,,Belgique,Hainaut,MARCINELLE,False,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/marcinelle/6001/20812246,house
20812220,130000.0,3,206.0,6810,house,eur,,,E,False,fueloil,not_installed,0.0,1.0,Belgique,Luxembourg,Chiny,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/chiny/6810/20812220,house
20812221,179000.0,3,,8820,house,eur,GOOD,1931.0,F,False,,,324.0,249.0,Belgique,Flandre Occidentale,Torhout,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/torhout/8820/20812221,house
20797420,445000.0,3,190.0,3200,house,eur,TO_BE_DONE_UP,1970.0,E,True,gas,installed,2456.0,,Belgique,Brabant Flamand,Aarschot,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/aarschot/3200/20797420,house
20812225,598000.0,2,225.0,2930,duplex,eur,GOOD,1992.0,B,True,,,,,Belgique,Anvers,Brasschaat,True,https://www.immoweb.be/fr/annonce/duplex/a-vendre/brasschaat/2930/20812225,apartment
20465443,169000.0,1,56.0,8660,flat_studio,eur,GOOD,1930.0,B,True,gas,installed,,,Belgique,Flandre Occidentale,De Panne,False,https://www.immoweb.be/fr/annonce/studio/a-vendre/de-panne/8660/20465443,apartment
20812202,349900.0,4,213.0,8820,house,eur,GOOD,1980.0,E,True,,,406.0,,Belgique,Flandre Occidentale,Torhout,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/torhout/8820/20812202,house
20782575,289000.0,2,85.0,8420,apartment,eur,TO_BE_DONE_UP,1967.0,C,False,electric,installed,,,Belgique,Flandre Occidentale,WENDUINE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wenduine/8420/20782575,apartment
20812230,388000.0,2,100.0,1030,apartment,eur,GOOD,,D,True,gas,installed,,,Belgique,Bruxelles,SCHAARBEEK,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaarbeek/1030/20812230,apartment
20821019,575000.0,4,271.0,9200,house,eur,GOOD,1987.0,B,True,gas,hyper_equipped,1335.0,,Belgique,Flandre Orientale,Dendermonde,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/dendermonde/9200/20821019,house
20812240,365000.0,2,145.0,2940,house,eur,GOOD,1918.0,C,False,gas,installed,415.0,415.0,Belgique,Anvers,Stabroek,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/stabroek/2940/20812240,house
20812208,625000.0,2,112.0,2000,duplex,eur,,,,True,,installed,,17.0,Belgique,Anvers,Antwerpen,False,https://www.immoweb.be/fr/annonce/duplex/a-vendre/antwerpen/2000/20812208,apartment
20812206,649500.0,2,97.0,2000,apartment,eur,,,,True,,installed,,,Belgique,Anvers,Antwerpen,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2000/20812206,apartment
20821216,429000.0,2,90.0,9000,house,eur,JUST_RENOVATED,,B,False,gas,,0.0,,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/gent/9000/20821216,house
20799810,590000.0,3,214.0,9090,house,eur,GOOD,,B,False,gas,,520.0,380.0,Belgique,Flandre Orientale,Melle,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/melle/9090/20799810,house
20812247,159000.0,2,120.0,1470,house,eur,GOOD,,F,True,fueloil,semi_equipped,0.0,,Belgique,Brabant Wallon,GENAPPE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/genappe/1470/20812247,house
20812217,635000.0,5,383.0,9160,house,eur,TO_BE_DONE_UP,1940.0,D,True,gas,semi_equipped,310.0,,Belgique,Flandre Orientale,LOKEREN,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/lokeren/9160/20812217,house
20820186,399000.0,3,230.0,9160,house,eur,GOOD,1982.0,D,False,gas,,599.0,,Belgique,Flandre Orientale,Lokeren,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/lokeren/9160/20820186,house
20812223,389000.0,2,89.0,8530,penthouse,eur,AS_NEW,2018.0,B,True,gas,,,,Belgique,Flandre Occidentale,Harelbeke,False,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/harelbeke/8530/20812223,apartment
20812200,465000.0,4,194.0,1500,house,eur,TO_BE_DONE_UP,1971.0,E,True,gas,,656.0,,Belgique,Brabant Flamand,Halle,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/halle/1500/20812200,house
20759998,237500.0,3,138.0,2300,apartment,eur,GOOD,1989.0,C,True,gas,semi_equipped,,,Belgique,Anvers,Turnhout,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/turnhout/2300/20759998,apartment
20758434,279000.0,3,87.0,2100,apartment,eur,AS_NEW,1958.0,B,True,gas,installed,,,Belgique,Anvers,DEURNE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20758434,apartment
20783771,120000.0,0,36.0,8430,flat_studio,eur,GOOD,1972.0,B,True,electric,,,,Belgique,Flandre Occidentale,Middelkerke,False,https://www.immoweb.be/fr/annonce/studio/a-vendre/middelkerke/8430/20783771,apartment
20812242,1180000.0,6,360.0,1000,house,eur,TO_BE_DONE_UP,,E,False,gas,installed,248.0,150.0,Belgique,Bruxelles,BRUSSEL,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/brussel/1000/20812242,house
20468069,239000.0,1,71.0,8660,apartment,eur,GOOD,1930.0,B,True,gas,,,,Belgique,Flandre Occidentale,De Panne,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/de-panne/8660/20468069,apartment
20799665,875000.0,4,260.0,9000,mansion,eur,GOOD,,D,True,,,94.0,,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/maison-de-maitre/a-vendre/gent/9000/20799665,house
20812224,825000.0,3,223.0,8380,villa,eur,AS_NEW,2002.0,C,True,gas,,856.0,,Belgique,Flandre Occidentale,Lissewege,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/lissewege/8380/20812224,house
20794535,290000.0,2,82.0,9032,apartment,eur,JUST_RENOVATED,1952.0,B,True,gas,installed,,,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/gent/9032/20794535,apartment
20801022,1720000.0,3,147.0,8300,apartment,eur,AS_NEW,1965.0,B,False,gas,,,,Belgique,Flandre Occidentale,Knokke,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke/8300/20801022,apartment
20774041,650000.0,4,285.0,6890,house,eur,AS_NEW,2007.0,C,True,fueloil,installed,3016.0,,Belgique,Luxembourg,Redu,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/redu/6890/20774041,house
20812171,299000.0,1,73.0,1040,apartment,eur,TO_BE_DONE_UP,,E,True,gas,semi_equipped,,,Belgique,Bruxelles,ETTERBEEK,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/etterbeek/1040/20812171,apartment
20812178,454000.0,3,170.0,3890,house,eur,,2025.0,,False,gas,installed,0.0,,Belgique,Limbourg,JEUK,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/jeuk/3890/20812178,house
20812170,294000.0,1,73.0,1040,apartment,eur,TO_BE_DONE_UP,,E,True,gas,semi_equipped,,,Belgique,Bruxelles,ETTERBEEK,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/etterbeek/1040/20812170,apartment
20812177,436600.0,3,176.0,3890,house,eur,,2025.0,,False,gas,installed,487.0,,Belgique,Limbourg,JEUK,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/jeuk/3890/20812177,house
20812167,1150000.0,2,328.0,2018,house,eur,,2025.0,A,False,gas,usa_hyper_equipped,0.0,,Belgique,Anvers,Antwerpen,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/antwerpen/2018/20812167,house
20795191,469000.0,4,182.0,9280,house,eur,JUST_RENOVATED,1940.0,B,True,gas,installed,770.0,,Belgique,Flandre Orientale,LEBBEKE,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/lebbeke/9280/20795191,house
20726073,449000.0,3,169.0,2440,house,eur,GOOD,1955.0,D,False,fueloil,installed,2667.0,,Belgique,Anvers,Geel,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/geel/2440/20726073,house
20812176,275000.0,4,135.0,2500,house,eur,TO_BE_DONE_UP,,B,False,gas,semi_equipped,83.0,,Belgique,Anvers,LIER,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/lier/2500/20812176,house
20812199,185000.0,2,67.0,2170,apartment,eur,GOOD,1969.0,C,True,gas,installed,,,Belgique,Anvers,MERKSEM,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/merksem/2170/20812199,apartment
20793735,449000.0,4,184.0,1390,house,eur,,1970.0,D,False,gas,installed,3518.0,3518.0,Belgique,Brabant Wallon,ARCHENNES,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/archennes/1390/20793735,house
20793925,395000.0,3,152.0,9810,house,eur,GOOD,1946.0,C,True,gas,hyper_equipped,280.0,,Belgique,Flandre Orientale,Eke,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/eke/9810/20793925,house
20812174,1245000.0,8,321.0,8000,apartment_block,eur,JUST_RENOVATED,1900.0,C,True,gas,hyper_equipped,133.0,,Belgique,Flandre Occidentale,Brugge,False,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/brugge/8000/20812174,house
20812140,168000.0,3,160.0,9600,house,eur,TO_BE_DONE_UP,,E,True,fueloil,installed,203.0,,Belgique,Flandre Orientale,RONSE,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/ronse/9600/20812140,house
20812189,329000.0,3,152.0,2900,house,eur,,,D,True,gas,semi_equipped,165.0,80.0,Belgique,Anvers,SCHOTEN,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/schoten/2900/20812189,house
20707661,389000.0,3,279.0,9600,house,eur,AS_NEW,1972.0,D,True,gas,hyper_equipped,1400.0,1200.0,Belgique,Flandre Orientale,Ronse,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/ronse/9600/20707661,house
20809954,1185000.0,4,232.0,8300,villa,eur,AS_NEW,2024.0,,True,gas,hyper_equipped,436.0,,Belgique,Flandre Occidentale,Knokke-Heist,False,https://www.immoweb.be/fr/annonce/villa/a-vendre/knokke-heist/8300/20809954,house
20812190,234000.0,1,66.0,2000,apartment,eur,GOOD,1957.0,F,False,gas,usa_installed,,,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2000/20812190,apartment
20793382,245000.0,2,107.0,8800,apartment,eur,,2001.0,C,True,,,,,Belgique,Flandre Occidentale,Roeselare,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/roeselare/8800/20793382,apartment
20793826,1985000.0,5,790.0,8520,house,eur,GOOD,1970.0,F,True,fueloil,,8679.0,8679.0,Belgique,Flandre Occidentale,Kuurne,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/kuurne/8520/20793826,house
20812175,310000.0,2,150.0,3950,house,eur,GOOD,1959.0,D,False,gas,installed,1160.0,,Belgique,Limbourg,Bocholt,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/bocholt/3950/20812175,house
20794532,285000.0,2,160.0,2200,house,eur,TO_RENOVATE,1960.0,E,False,fueloil,semi_equipped,538.0,,Belgique,Anvers,HERENTALS,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/herentals/2200/20794532,house
20795126,695000.0,6,432.0,9100,mansion,eur,GOOD,1952.0,B,True,,,1098.0,,Belgique,Flandre Orientale,Sint-Niklaas,True,https://www.immoweb.be/fr/annonce/maison-de-maitre/a-vendre/sint-niklaas/9100/20795126,house
20789801,349000.0,3,172.0,1830,house,eur,TO_BE_DONE_UP,1918.0,C,True,gas,semi_equipped,155.0,,Belgique,Brabant Flamand,MACHELEN,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/machelen/1830/20789801,house
20800716,449000.0,2,92.0,3000,apartment,eur,AS_NEW,2010.0,B,True,gas,hyper_equipped,,,Belgique,Brabant Flamand,Leuven,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/leuven/3000/20800716,apartment
20738574,219000.0,2,164.0,6950,house,eur,TO_BE_DONE_UP,1957.0,G,False,pellet,semi_equipped,422.0,270.0,Belgique,Luxembourg,Nassogne,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/nassogne/6950/20738574,house
20812188,209000.0,1,80.0,2610,apartment,eur,GOOD,1968.0,B,False,gas,installed,,,Belgique,Anvers,WILRIJK,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wilrijk/2610/20812188,apartment
20812141,825000.0,3,210.0,2800,house,eur,AS_NEW,1977.0,C,False,,,1019.0,,Belgique,Anvers,Mechelen,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/mechelen/2800/20812141,house
20812187,635000.0,3,205.0,2018,penthouse,eur,,,C,True,fueloil,installed,,,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/antwerpen/2018/20812187,apartment
20812156,449000.0,2,105.0,2650,apartment,eur,JUST_RENOVATED,1961.0,B,False,gas,installed,,90.0,Belgique,Anvers,EDEGEM,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/edegem/2650/20812156,apartment
20812193,259000.0,3,293.0,2070,house,eur,TO_RENOVATE,,F,False,,,1105.0,400.0,Belgique,Anvers,BURCHT,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/burcht/2070/20812193,house
20812153,299000.0,3,151.0,4900,house,eur,GOOD,,F,True,,semi_equipped,123.0,,Belgique,Liège,SPA,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/spa/4900/20812153,house
20791831,215000.0,3,215.0,6760,house,eur,GOOD,1850.0,D,True,fueloil,installed,95.0,,Belgique,Luxembourg,RUETTE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/ruette/6760/20791831,house
20812173,249000.0,1,96.0,8200,apartment,eur,GOOD,1937.0,C,False,gas,installed,,,Belgique,Flandre Occidentale,Sint-Andries,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-andries/8200/20812173,apartment
20793489,614000.0,4,313.0,2440,house,eur,AS_NEW,1997.0,B,True,fueloil,installed,747.0,,Belgique,Anvers,GEEL,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/geel/2440/20793489,house
20812183,288000.0,1,,9000,apartment,eur,,1850.0,B,True,,not_installed,,,Belgique,Flandre Orientale,GENT,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/gent/9000/20812183,apartment
20810374,649000.0,4,200.0,3010,house,eur,JUST_RENOVATED,2005.0,A,False,gas,installed,0.0,103.0,Belgique,Brabant Flamand,KESSEL-LO,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/kessel-lo/3010/20810374,house
20812161,1750000.0,4,471.0,1380,house,eur,AS_NEW,1960.0,B,True,fueloil,hyper_equipped,2900.0,2900.0,Belgique,Brabant Wallon,Lasne,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/lasne/1380/20812161,house
20794090,735000.0,4,259.0,2930,house,eur,TO_BE_DONE_UP,1978.0,C,True,gas,installed,888.0,,Belgique,Anvers,BRASSCHAAT,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/brasschaat/2930/20794090,house
20804667,399000.0,2,236.0,9700,house,eur,,,F,True,fueloil,installed,2990.0,,Belgique,Flandre Orientale,OUDENAARDE,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/oudenaarde/9700/20804667,house
20795036,159000.0,1,58.0,8450,apartment,eur,GOOD,1985.0,C,False,,installed,,,Belgique,Flandre Occidentale,Bredene,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bredene/8450/20795036,apartment
20812120,175000.0,2,62.0,2100,apartment,eur,GOOD,1966.0,B,False,gas,semi_equipped,,,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2100/20812120,apartment
20812127,468000.0,4,240.0,3140,house,eur,TO_BE_DONE_UP,1990.0,D,True,fueloil,installed,2070.0,,Belgique,Brabant Flamand,Keerbergen,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/keerbergen/3140/20812127,house
20801711,395000.0,2,248.0,2800,house,eur,GOOD,,B,False,gas,installed,93.0,,Belgique,Anvers,Mechelen,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/mechelen/2800/20801711,house
20812137,439000.0,3,182.0,2300,house,eur,AS_NEW,,A,True,gas,installed,277.0,,Belgique,Anvers,Turnhout,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/turnhout/2300/20812137,house
20812121,460000.0,1,65.0,1170,apartment,eur,,,,True,,,,,Belgique,Bruxelles,WATERMAEL-BOITSFORT,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/watermael-boitsfort/1170/20812121,apartment
20784062,275000.0,3,125.0,7080,villa,eur,GOOD,1975.0,E,True,fueloil,installed,726.0,290.0,Belgique,Hainaut,Frameries,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/frameries/7080/20784062,house
20794139,4500000.0,6,774.0,1180,exceptional_property,eur,TO_BE_DONE_UP,,G,True,gas,installed,3500.0,3500.0,Belgique,Bruxelles,Uccle,False,https://www.immoweb.be/fr/annonce/bien-exceptionnel/a-vendre/uccle/1180/20794139,house
20812111,749000.0,6,330.0,1060,house,eur,AS_NEW,,D,True,gas,usa_hyper_equipped,0.0,,Belgique,Bruxelles,Saint-Gilles,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/saint-gilles/1060/20812111,house
20812139,230000.0,2,,7050,house,eur,GOOD,,E,True,,semi_equipped,0.0,266.0,Belgique,Hainaut,Jurbise Masnuy-Saint-Jean,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/jurbise-masnuy-saint-jean/7050/20812139,house
20812104,170000.0,3,127.0,6030,house,eur,GOOD,,E,True,gas,semi_equipped,342.0,220.0,Belgique,Hainaut,MARCHIENNE-AU-PONT,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/marchienne-au-pont/6030/20812104,house
20804714,349000.0,3,164.0,9050,house,eur,GOOD,,B,False,gas,installed,119.0,,Belgique,Flandre Orientale,Ledeberg,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/ledeberg/9050/20804714,house
20803106,310000.0,4,222.0,2480,house,eur,,1936.0,F,True,fueloil,semi_equipped,725.0,,Belgique,Anvers,Dessel,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/dessel/2480/20803106,house
20812129,185000.0,1,54.0,2500,apartment,eur,TO_BE_DONE_UP,1850.0,B,True,,usa_semi_equipped,,,Belgique,Anvers,Lier,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/lier/2500/20812129,apartment
20812095,179000.0,1,45.0,1140,apartment,eur,GOOD,2003.0,,True,electric,usa_installed,,,Belgique,Bruxelles,Evere,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/20812095,apartment
20803095,249000.0,3,144.0,2480,house,eur,,1957.0,F,False,fueloil,semi_equipped,220.0,,Belgique,Anvers,DESSEL,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/dessel/2480/20803095,house
20812092,350000.0,1,91.0,1190,apartment,eur,TO_RENOVATE,1935.0,C,True,,not_installed,,,Belgique,Bruxelles,FOREST,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/forest/1190/20812092,apartment
20812098,310000.0,2,70.0,1000,loft,eur,,2012.0,C,True,,,,,Belgique,Bruxelles,BRUSSEL,False,https://www.immoweb.be/fr/annonce/loft/a-vendre/bruxelles/1000/20812098,apartment
20812103,328250.0,2,,9170,apartment,eur,,,A,False,gas,installed,,,Belgique,Flandre Orientale,SINT-GILLIS-WAAS,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-gillis-waas/9170/20812103,apartment
20794581,180000.0,2,72.0,1000,apartment,eur,TO_BE_DONE_UP,1900.0,E,True,gas,semi_equipped,,,Belgique,Bruxelles,Bruxelles,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/20794581,apartment
20771701,168000.0,1,45.0,2660,apartment,eur,JUST_RENOVATED,1979.0,D,True,gas,installed,,,Belgique,Anvers,HOBOKEN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/hoboken/2660/20771701,apartment
20625560,348500.0,3,237.0,4032,house,eur,GOOD,1980.0,C,True,gas,hyper_equipped,385.0,,Belgique,Liège,Chênée,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/chenee/4032/20625560,house
20804404,165000.0,1,71.0,9200,house,eur,GOOD,1873.0,D,False,,,61.0,,Belgique,Flandre Orientale,SINT-GILLIS-BIJ-DENDERMONDE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/sint-gillis-bij-dendermonde/9200/20804404,house
20803718,385000.0,2,107.0,3200,house,eur,JUST_RENOVATED,,A,False,,,108.0,,Belgique,Brabant Flamand,AARSCHOT,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/aarschot/3200/20803718,house
20802022,139000.0,3,193.0,6001,house,eur,TO_BE_DONE_UP,,F,True,,not_installed,564.0,,Belgique,Hainaut,Charleroi Marcinelle,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/charleroi-marcinelle/6001/20802022,house
20769185,249000.0,1,69.0,8370,apartment,eur,GOOD,1976.0,D,True,electric,installed,,,Belgique,Flandre Occidentale,Blankenberge,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/20769185,apartment
20812136,299000.0,3,105.0,2200,house,eur,,1938.0,F,False,gas,installed,600.0,,Belgique,Anvers,Herentals,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/herentals/2200/20812136,house
20769583,195000.0,2,102.0,2300,apartment,eur,GOOD,1969.0,B,False,gas,semi_equipped,,,Belgique,Anvers,TURNHOUT,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/turnhout/2300/20769583,apartment
20770672,284000.0,2,81.0,2170,apartment,eur,AS_NEW,1992.0,C,True,,installed,,,Belgique,Anvers,MERKSEM,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/merksem/2170/20770672,apartment
